categoria,Imagen,producto,Formato,Precio
Chocolate,https://prod-mercadona.imgix.net/images/0c2bad4a980d096d45c36dcf421ff7d1.jpg?fit=crop&h=300&w=300,Chocolate con leche extrafino Nestlé,Tableta 125 g,"1,50 €"
Chocolate,https://prod-mercadona.imgix.net/images/e6cbab042ce93bc6756ef45ff91a19bc.jpg?fit=crop&h=300&w=300,Chocolate con leche Milka,Tableta 150 g,"2,15 €"
Chocolate,https://prod-mercadona.imgix.net/images/2108bcd0f61db865e8504f9f12371050.jpg?fit=crop&h=300&w=300,Chocolate extrafino con leche Hacendado almendras enteras,Tableta 200 g,"1,90 €"
Chocolate,https://prod-mercadona.imgix.net/images/bcaa486e4d86b511a2b6e3b86a41187d.jpg?fit=crop&h=300&w=300,Chocolate con leche Valor almendras enteras,Tableta 250 g,"4,15 €"
Chocolate,https://prod-mercadona.imgix.net/images/54e54cb1a668eb22d9be2121a04742c8.jpg?fit=crop&h=300&w=300,Chocolate con leche Hacendado avellanas troceadas,Tableta 150 g,"1,50 €"
Chocolate,https://prod-mercadona.imgix.net/images/3da18931b83995f48721d0e58f5c1391.jpg?fit=crop&h=300&w=300,Chocolate extrafino con leche Hacendado 0% azúcares añadidos,Tableta 125 g,"1,70 €"
Chocolate,https://prod-mercadona.imgix.net/images/e7b89c5db505fd7d552fc08d6c0cacb9.jpg?fit=crop&h=300&w=300,Chocolate con leche Valor almendras enteras,Tableta 150 g,"3,40 €"
Chocolate,https://prod-mercadona.imgix.net/images/ce540e0f2cdc3709cc2c6e133e4cf598.jpg?fit=crop&h=300&w=300,Chocolate con leche Milka galleta,Tableta 300 g,"4,50 €"
Chocolate,https://prod-mercadona.imgix.net/images/6773b2b9f2d551ace25d8d54d89575ac.jpg?fit=crop&h=300&w=300,Chocolate con leche Hacendado almendras troceadas,Tableta 150 g,"1,50 €"
Chocolate,https://prod-mercadona.imgix.net/images/19aa713999445aa47eca1dd187919936.jpg?fit=crop&h=300&w=300,Chocolate con leche Fussion Hacendado relleno crema de fresa,Tableta 110 g,"1,35 €"
Chocolate,https://prod-mercadona.imgix.net/images/2edc66f0eb9284ea9039f1c605336b9f.jpg?fit=crop&h=300&w=300,Fideos de chocolate Hacendado,Paquete 100 g,"1,45 €"
Chocolate,https://prod-mercadona.imgix.net/images/5230162330fda1f7d9e46152ba7a087d.jpg?fit=crop&h=300&w=300,Chocolate con leche fundir Hacendado,Tableta 200 g,"2,40 €"
Chocolate,https://prod-mercadona.imgix.net/images/e2c1fb2292b9a19ac5ff105a7ad6ffaf.jpg?fit=crop&h=300&w=300,"Chocolate con leche Fussion Hacendado relleno cremoso, avellanas y barquillo crujiente",Tableta 100 g,"1,35 €"
Chocolate,https://prod-mercadona.imgix.net/images/6e4ccc56e05bd6ea02a31c55f109b993.jpg?fit=crop&h=300&w=300,Chocolate con leche Fussion Hacendado relleno de galleta caramelizada,Tableta 110 g,"1,35 €"
Chocolate,https://prod-mercadona.imgix.net/images/dbee78aa73704e7c28565407c04dc4fd.jpg?fit=crop&h=300&w=300,Chocolate extrafino con leche Fussion Hacendado con galletas animadas,Tarrina 125 g,"1,35 €"
Chocolate,https://prod-mercadona.imgix.net/images/048a0555efd33180c1c2ef020309b795.jpg?fit=crop&h=300&w=300,Chocolate blanco Hacendado,Tableta 100 g,"1,15 €"
Chocolate,https://prod-mercadona.imgix.net/images/3749599f8114cc0461cc708d7c101afd.jpg?fit=crop&h=300&w=300,Chocolate blanco fundir Hacendado,Tableta 200 g,"2,25 €"
Chocolate,https://prod-mercadona.imgix.net/images/6116fc9524b3504d23a18447bb47bd96.jpg?fit=crop&h=300&w=300,Chocolate blanco Fussion Hacendado galletas al cacao,Tableta 100 g,"1,35 €"
Chocolate,https://prod-mercadona.imgix.net/images/5601a7757d00c099f8ae91e7a45a0a38.jpg?fit=crop&h=300&w=300,Chocolate blanco Fussion Hacendado relleno con cremoso de coco y almendras troceadas,Tableta 100 g,"1,35 €"
Chocolate,https://prod-mercadona.imgix.net/images/4c604e9868d5bd864b8dd25cf4989cb4.jpg?fit=crop&h=300&w=300,Chocolate blanco Fussion Hacendado relleno con chocolate con leche aireado,Tableta 100 g,"1,35 €"
Chocolate,https://prod-mercadona.imgix.net/images/87917c5b5a8092a2ed5a8deebe3b4f4b.jpg?fit=crop&h=300&w=300,Barritas de barquillo Huesitos bañadas de chocolate con leche,Paquete 10 ud. (200 g),"2,45 €"
Chocolate,https://prod-mercadona.imgix.net/images/03ce26d79f3a66729dd3d07bf494e434.jpg?fit=crop&h=300&w=300,Barritas de chocolate con leche Hacendado rellenas de leche,Paquete 16 ud. (200 g),"2,40 €"
Chocolate,https://prod-mercadona.imgix.net/images/8f8c9d4b59532f704489180a28e80143.jpg?fit=crop&h=300&w=300,Barritas de barquillo Kit-Kat bañadas de chocolate con leche,"Paquete 5 ud. (207,5 g)","2,89 €"
Chocolate,https://prod-mercadona.imgix.net/images/43bb7c503a170f95544db482ace424eb.jpg?fit=crop&h=300&w=300,Barritas de barquillo Tokke original,Paquete 3 ud. (141 g),"1,30 €"
Chocolate,https://prod-mercadona.imgix.net/images/9c21f0d353f64a2268b765f87dfdee7e.jpg?fit=crop&h=300&w=300,Disquitos Pintarolas de chocolate con leche coloreados,Paquete 200 g,"1,75 €"
Chocolate,https://prod-mercadona.imgix.net/images/1deb0330fe4ba23cb89708f8c476e2a9.jpg?fit=crop&h=300&w=300,Cacahuetes Hacendado chocolate negro,Paquete 250 g,"2,15 €"
Chocolate,https://prod-mercadona.imgix.net/images/71915c5db3754a13e1f1ea5f25b6651b.jpg?fit=crop&h=300&w=300,Cacahuetes Hacendado chocolate con leche,Paquete 250 g,"2,15 €"
Chocolate,https://prod-mercadona.imgix.net/images/797eca2ef0d8ed144f72df73f00b7fad.jpg?fit=crop&h=300&w=300,Barritas de galleta y caramelo Hacendado bañadas de chocolate con leche,Paquete 5 ud. (200 g),"1,85 €"
Chocolate,https://prod-mercadona.imgix.net/images/411ebbb18356a72c2e48392a9bce1ec5.jpg?fit=crop&h=300&w=300,Cacahuetes Chocoiris Hacendado bañados de chocolate con leche coloreados,Paquete 180 g,"1,90 €"
Chocolate,https://prod-mercadona.imgix.net/images/3ab0f87efde4067dba62b5855cb309b1.jpg?fit=crop&h=300&w=300,Monedas de chocolate con leche,Malla 70 g,"1,20 €"
Chocolate,https://prod-mercadona.imgix.net/images/9226b74430efba949f160b0050e0a2db.jpg?fit=crop&h=300&w=300,Huevos de chocolate Hacendado dibujo,3 ud. x 20 g,"1,80 €"
Chocolate,https://prod-mercadona.imgix.net/images/79223413bc65f56225cba70599415ffd.jpg?fit=crop&h=300&w=300,Huevos de chocolate Hacendado dibujo,3 ud. x 20 g,"1,80 €"
Chocolate,https://prod-mercadona.imgix.net/images/1fcd64cc00efaab872bbbc64c7039273.jpg?fit=crop&h=300&w=300,Huevo de chocolate Hacendado,50 g,"1,55 €"
Chocolate,https://prod-mercadona.imgix.net/images/447514c3e2af142d2cba73c22eaff73a.jpg?fit=crop&h=300&w=300,Huevo crema al cacao,25 g,"1,25 €"
Chocolate,https://prod-mercadona.imgix.net/images/da1ac26bc66c335108870ce83fbd3122.jpg?fit=crop&h=300&w=300,"Bolas de cereal bañadas Hacendado de chocolate negro, con leche y blanco",Paquete 200 g,"2,15 €"
Chocolate,https://prod-mercadona.imgix.net/images/0d7e2d4053bd3877e53a81d1ae7bf46e.jpg?fit=crop&h=300&w=300,Barritas de barquillo Hacendado con relleno de avellana cubiertas de chocolate con leche,Paquete 6 ud. (123 g),"1,70 €"
Chocolate,https://prod-mercadona.imgix.net/images/273cff041a8b22372c562ef7b884f420.jpg?fit=crop&h=300&w=300,Trufas clásicas al cacao Hacendado,Caja 250 g,"1,90 €"
Chocolate,https://prod-mercadona.imgix.net/images/f4bf953b5df2612c7dacb6ea785df50b.jpg?fit=crop&h=300&w=300,Naranja confitada bañada con chocolate negro Hacendado Choco Orange,Caja 150 g,"2,50 €"
Chocolate,https://prod-mercadona.imgix.net/images/0ab8e3420dc6bf467586a688c2752244.jpg?fit=crop&h=300&w=300,"Barritas Peanuts Hacendado bañadas de chocolate con leche y rellenas con caramelo, cacahuetes tostados y crema azucarada",Paquete 6 ud. (216 g),"1,75 €"
Chocolate,https://prod-mercadona.imgix.net/images/90c7b50211edfd099c6c61500ee4986e.jpg?fit=crop&h=300&w=300,Piruleta de chocolate con leche Hacendado Navidad,1 ud. (35 g),"1,60 €"
Chocolate,https://prod-mercadona.imgix.net/images/02618b90c6896c968bfd78cbc7ff1be2.jpg?fit=crop&h=300&w=300,Surtido figuras de chocolate Hacendado,Paquete 150 g,"2,40 €"
Chocolate,https://prod-mercadona.imgix.net/images/9c5b78cf20e445a7ad49a61130b62ef8.jpg?fit=crop&h=300&w=300,Figura de chocolate Papá Noel Hacendado,80 g,"1,80 €"
Chocolate,https://prod-mercadona.imgix.net/images/a30edede015b65a9c07b4d8cabfbf987.jpg?fit=crop&h=300&w=300,Mix mini barritas Hacendado de chocolate,Paquete 19 ud. (395 g),"2,95 €"
Chocolate,https://prod-mercadona.imgix.net/images/0f52397bdf3b9d83818cd35d7de394f7.jpg?fit=crop&h=300&w=300,Barritas crujientes Hacendado recubiertas de chocolate con leche,Paquete 135 g,"1,80 €"
Chocolate,https://prod-mercadona.imgix.net/images/fefd43dd6d0f27620e14d05079310aab.jpg?fit=crop&h=300&w=300,Mix de frutos secos Hacendado bañados en chocolate negro,Paquete 150 g,"2,20 €"
Chocolate,https://prod-mercadona.imgix.net/images/cec9664a0846c1164852b625f9c5eab1.jpg?fit=crop&h=300&w=300,Calendario de Adviento Navidad Hacendado con chocolatinas de chocolate con leche,75 g,"1,40 €"
Chocolate,https://prod-mercadona.imgix.net/images/bd05dfaf7e041eb3d814cc7604a45f39.jpg?fit=crop&h=300&w=300,"Surtido bombones Senzza de chocolate con avellana, fondant, praliné y almendra",Paquete 470 g,"4,40 €"
Chocolate,https://prod-mercadona.imgix.net/images/0b6f1a471f38febf3bd20a024451539b.jpg?fit=crop&h=300&w=300,Bombones Ferrero Rocher,Caja 16 ud. (200 g),"6,50 €"
Chocolate,https://prod-mercadona.imgix.net/images/23484e9f58a82c6933cc6bbcb110dd30.jpg?fit=crop&h=300&w=300,Bombones cereza al licor Hacendado con chocolate negro,Paquete 150 g,"1,90 €"
Chocolate,https://prod-mercadona.imgix.net/images/be36f58e752b6920adb7e8ecc4a653e7.jpg?fit=crop&h=300&w=300,Surtido bombones Caja Roja Nestlé,Caja 21 ud. (198 g),"6,50 €"
Chocolate,https://prod-mercadona.imgix.net/images/51a498f0950bd79794882a52edcb8e79.jpg?fit=crop&h=300&w=300,Bombones de chocolate con leche Lindor Lindt,Caja 200 g,"7,50 €"
Chocolate,https://prod-mercadona.imgix.net/images/5a44edcd080ce4635ede98e2202fdd24.jpg?fit=crop&h=300&w=300,Surtido bombones Senzza 0% azúcares añadidos,Paquete 12 ud. (125 g),"3,00 €"
Chocolate,https://prod-mercadona.imgix.net/images/fee6fe2cd3216a454cd2ed3d453739a1.jpg?fit=crop&h=300&w=300,Surtido bombones Senzza de chocolate negro 70%,Paquete 16 ud. (180 g),"2,55 €"
Chocolate,https://prod-mercadona.imgix.net/images/afa20e43304edec69e365c837ab42375.jpg?fit=crop&h=300&w=300,Bombones delicias de avellana Delizze Hacendado,Caja 16 ud. (216 g),"3,80 €"
Chocolate,https://prod-mercadona.imgix.net/images/d513fb014165817b55d3f6ecc0729092.jpg?fit=crop&h=300&w=300,Surtido bombones Mondose,Caja 16 ud. (175 g),"5,00 €"
Chocolate,https://prod-mercadona.imgix.net/images/1fb1299df0f6878a0eb78225805a7520.jpg?fit=crop&h=300&w=300,Bombones de coco Cocolizze Hacendado,Caja 12 ud. (132 g),"2,80 €"
Chocolate,https://prod-mercadona.imgix.net/images/fe0962a323c742b36fd208fd31554795.jpg?fit=crop&h=300&w=300,Surtido bombones La Boutique del Praliné,Caja 20 ud. (205 g),"3,75 €"
Chocolate,https://prod-mercadona.imgix.net/images/7a64581574b3bf70b40b84a7a05df897.jpg?fit=crop&h=300&w=300,"Surtido bombones Senzza de Cappuccino con caramelo, original y avellana",Paquete 27 ud. (315 g),"3,50 €"
Chocolate,https://prod-mercadona.imgix.net/images/509c310746d29f138e1b618f011a3a3a.jpg?fit=crop&h=300&w=300,"Surtido bombones Senzza de chocolate con galleta Cacaocream, Roditas y Animadas",Paquete 27 ud. (315 g),"3,50 €"
Chocolate,https://prod-mercadona.imgix.net/images/d19d9b906c6a9f5f919b2ab8028295c4.jpg?fit=crop&h=300&w=300,Crema al cacao con avellanas Hacendado,Bote 500 g,"1,95 €"
Chocolate,https://prod-mercadona.imgix.net/images/c9dabe6c2eae0e1bec8c46d62faad4f4.jpg?fit=crop&h=300&w=300,Crema de avellanas y cacao Hacendado,Bote 400 g,"2,40 €"
Chocolate,https://prod-mercadona.imgix.net/images/f82c07bf281e51f59c5a5b9ca3419e47.jpg?fit=crop&h=300&w=300,Crema al cacao con avellanas Nutella,Tarro 350 g,"3,95 €"
Chocolate,https://prod-mercadona.imgix.net/images/1a1bbb36e72094d913747b2d7b6bd1c4.jpg?fit=crop&h=300&w=300,Crema al cacao con avellanas Nocilla original,Tarro 360 g,"3,85 €"
Chocolate,https://prod-mercadona.imgix.net/images/2feec77376dba93bb847e0de3ffa1544.jpg?fit=crop&h=300&w=300,Dulce de leche Chimbote,Tarro 430 g,"2,71 €"
Chocolate,https://prod-mercadona.imgix.net/images/50b5b3e49a4155849d7ca528e37c569a.jpg?fit=crop&h=300&w=300,Crema al cacao con avellanas Hacendado de 2 sabores,Bote 500 g,"1,95 €"
Chocolate,https://prod-mercadona.imgix.net/images/a8252784940cc109c46320afa1462b82.jpg?fit=crop&h=300&w=300,Crema al cacao y leche con avellanas Nocilla,Tarro 360 g,"3,85 €"
Chocolate,https://prod-mercadona.imgix.net/images/cf819dfba5fcade399b9773494910fbe.jpg?fit=crop&h=300&w=300,Crema de cacahuete 100% Crunchy Hacendado,Tarro 500 g,"2,85 €"
Chocolate,https://prod-mercadona.imgix.net/images/ecac26182b20af3cb009a9b33cac5693.jpg?fit=crop&h=300&w=300,Crema de cacahuete 100% Hacendado,Tarro 500 g,"2,85 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/a732ffc79d989157295923f3d743efbb.jpg?fit=crop&h=300&w=300,Chicles menta fuerte gragea Hacendado,Paquete 32 chicles (45 g),"1,00 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/8aecdf262ea039446da9154c42ce2d35.jpg?fit=crop&h=300&w=300,Chicles menta fuerte gragea Hacendado,Bote 70 chicles (100 g),"1,95 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/0443a96de14d2e157841c7fca03d9bd1.jpg?fit=crop&h=300&w=300,Chicles hierbabuena gragea Hacendado,Paquete 32 chicles (45 g),"1,00 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/b48159703dc40e93f2413c707d2af2cb.jpg?fit=crop&h=300&w=300,Chicles menta suave gragea Hacendado,Paquete 32 chicles (45 g),"1,00 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/8b0c7adbc48fa26bedf07e16c6277830.jpg?fit=crop&h=300&w=300,Chicles fresa gragea Hacendado,Paquete 32 chicles (45 g),"1,00 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/330acd5cdd77f27d3db0baf4dfc3fe31.jpg?fit=crop&h=300&w=300,Chicles fresa gragea Hacendado,Bote 70 chicles (100 g),"1,95 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/dabacc8c88828e38215a52c4bbc3ebc1.jpg?fit=crop&h=300&w=300,Chicles original sabor frutas gragea Hacendado,Paquete 32 chicles (45 g),"1,00 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/f6144ec5697bb40f24ec68b81d174eae.jpg?fit=crop&h=300&w=300,Chicles XXL gragea Hacendado,Paquete 25 chicles (100 g),"1,80 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/8f57eeb6dee025e3333e691ac83c086a.jpg?fit=crop&h=300&w=300,Chicles jengibre gragea Hacendado,Paquete 32 chicles (45 g),"1,00 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/acded215d6f3fde944ca7f37525312cb.jpg?fit=crop&h=300&w=300,Chicles eucalipto gragea Hacendado,Paquete 32 chicles (45 g),"1,00 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/e629db224b62300b9765000e6d772e71.jpg?fit=crop&h=300&w=300,"Chicles Melones ácidos Hacendado sabor melón, fresa, melocotón y frambuesa",Paquete 100 g,"1,15 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/e3da17de208b6b6e5261355066763c9e.jpg?fit=crop&h=300&w=300,"Chicles Energy con ginseng, guaraná y cafeina Deliplus sabor mentolado gragea",Paquete 10 chicles (13 g),"1,60 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/c0dd6e5d3e07f16adb7501c800302a86.jpg?fit=crop&h=300&w=300,Chicles vitamina B12 Deliplus sabor fresa gragea,Paquete 10 chicles (13 g),"1,60 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/f254cebca9e75e726e259e6c333cdd71.jpg?fit=crop&h=300&w=300,Caramelos nata Hacendado 0% azúcares,Paquete 90 g,"1,15 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/193f9bdadd04ed67519b8c2810641fe5.jpg?fit=crop&h=300&w=300,Caramelos café Hacendado 0% azúcares,Paquete 90 g,"1,15 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/00697cae86394974a5d1e64ccda573f0.jpg?fit=crop&h=300&w=300,Caramelos sabor eucalipto y mentol Hacendado 0% azúcares,Paquete 90 g,"1,00 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/f916c984a8a3ce695c0a134808cc6e62.jpg?fit=crop&h=300&w=300,Caramelos eucaliptus mentol Respiral Halls,Paquete 150 g,"1,95 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/12e4f82dde9df07f56fccab64a41f377.jpg?fit=crop&h=300&w=300,Caramelos cítricos mix Halls,4 paquetes x 32 g,"2,95 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/62066c26147d22be240e0d93d0d6487d.jpg?fit=crop&h=300&w=300,Caramelos limón mentol Respiral Halls,Paquete 150 g,"1,95 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/8a25a90bd5bf572bffd6ce8599bef479.jpg?fit=crop&h=300&w=300,Caramelos original Halls,4 paquetes x 32 g,"2,95 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/9686099fcc4b80f09c32db804d8bc010.jpg?fit=crop&h=300&w=300,Caramelos blandos Fruits Hacendado,Paquete 300 g,"1,50 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/9b5f069a8d5beed58c850b6aea12a33d.jpg?fit=crop&h=300&w=300,Caramelos miel sabor limón Pifarré,Paquete 125 g,"1,15 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/5d35a7425a4e46adb2da88c518898a58.jpg?fit=crop&h=300&w=300,Caramelos con palo 4 sabores Chupa Chups,Paquete 12 ud. (144 g),"1,95 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/1e88099ae9719c72962613508ed4639f.jpg?fit=crop&h=300&w=300,Caramelos regaliz mentol Respiral Halls,Paquete 150 g,"1,95 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/c91407532dcda9307b4d91f41930899c.jpg?fit=crop&h=300&w=300,Caramelos jengibre y própolis Hacendado 0% azúcares,Paquete 90 g,"1,35 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/e2600bb56b6cf6001d1dfa535c59897e.jpg?fit=crop&h=300&w=300,Caramelos Mix Fruits Hacendado 0% azúcares,Paquete 100 g,"1,20 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/2f3944b890c894a7fdfab825aabbb96b.jpg?fit=crop&h=300&w=300,Caramelos con palo Cherry Stick Hacendado con chicle sabor cereza,Paquete 7 ud. (105 g),"1,30 €"
Chicles y caramelos,https://prod-mercadona.imgix.net/images/0d1491198e44c72d340376b9a16275de.jpg?fit=crop&h=300&w=300,Caramelos El Conde Drácula sabor cereza Cerdán,Paquete 125 g,"1,35 €"
Golosinas,https://prod-mercadona.imgix.net/images/5f61eafe5d27b27e46b2d8f63a8f517a.jpg?fit=crop&h=300&w=300,Golosinas Xuxes Top Ten Hacendado,Paquete 20 ud. (135 g),"1,25 €"
Golosinas,https://prod-mercadona.imgix.net/images/4ad0745ed342d38512e75011499510a4.jpg?fit=crop&h=300&w=300,Golosinas Moras Hacendado,Paquete 200 g,"1,10 €"
Golosinas,https://prod-mercadona.imgix.net/images/4ef23e57ac3539e2b144ea4ca03d771b.jpg?fit=crop&h=300&w=300,Golosinas Nubi Mallow Hacendado,Paquete 150 g,"0,95 €"
Golosinas,https://prod-mercadona.imgix.net/images/775dd52e7b1b67f6cae950bb3781ee0d.jpg?fit=crop&h=300&w=300,Caramelo Pikotas masticable Dulciora,Paquete 100 g,"1,45 €"
Golosinas,https://prod-mercadona.imgix.net/images/d0545ed394abad774a6c3eebcaafb65e.jpg?fit=crop&h=300&w=300,Golosinas tubos de fresa Hacendado rellenos,Caja 320 g,"1,75 €"
Golosinas,https://prod-mercadona.imgix.net/images/b1dcb6485dedff2dd9a089ffa93f4ff0.jpg?fit=crop&h=300&w=300,Golosinas Boca Fruit Hacendado,Paquete 200 g,"1,20 €"
Golosinas,https://prod-mercadona.imgix.net/images/f52b62f0226f32ef2f9ff2c838751025.jpg?fit=crop&h=300&w=300,Grageas de regaliz Hacendado,Paquete 150 g,"1,45 €"
Golosinas,https://prod-mercadona.imgix.net/images/2adb3b4cf408a87d1a6e089377eab05a.jpg?fit=crop&h=300&w=300,Surtido de caramelos Diver Xuxes Hacendado,Paquete 300 g,"2,15 €"
Golosinas,https://prod-mercadona.imgix.net/images/a39d190f338b5dfb7810c011466425b0.jpg?fit=crop&h=300&w=300,Golosinas Rega Relli Hacendado rellena con zumo de fruta,Paquete 150 g,"1,00 €"
Golosinas,https://prod-mercadona.imgix.net/images/b38868446ff892876664142a09554e3e.jpg?fit=crop&h=300&w=300,Golosinas Dentaduras Hacendado,Paquete 100 g,"1,15 €"
Golosinas,https://prod-mercadona.imgix.net/images/a282e8cf2b18278d2b9467f58996d527.jpg?fit=crop&h=300&w=300,Golosinas Mix Hacendado,Paquete 300 g,"1,60 €"
Golosinas,https://prod-mercadona.imgix.net/images/14ba0e7c6efad7aa78d617680915337d.jpg?fit=crop&h=300&w=300,Golosinas Rega Black Mix Hacendado,Paquete 300 g,"1,60 €"
Golosinas,https://prod-mercadona.imgix.net/images/bbfeeb5f2aa25783dd7a20112617b2ba.jpg?fit=crop&h=300&w=300,Golosinas Fresi Pink Mix Hacendado,Paquete 300 g,"1,60 €"
Golosinas,https://prod-mercadona.imgix.net/images/a8939f339bdb7554c104c732e345f1f5.jpg?fit=crop&h=300&w=300,Golosinas ladrillos con pica Hacendado sabor fresa y nata ácida,Paquete 200 g,"1,10 €"
Golosinas,https://prod-mercadona.imgix.net/images/325f7fde3b5b5c54af85576e45d27b09.jpg?fit=crop&h=300&w=300,Golosinas Cintas de fresa con pica Hacendado,Caja 300 g,"1,75 €"
